country,region_system,window_start,window_end,source_sector,target_sector,score_presence,score_sign,score_lag1,score_lag2,inferred_lag,inferred_sign,confidence,stability,covid_period,validation_status,provenance,claim_scope,score_direction
FR,ZE2020,2017,2023,OQ,LZ,0.0662643164396286,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,OQ,MN,0.06672146916389465,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,OQ,RU,0.0665816217660904,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,BE,0.06662800163030624,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,FZ,0.06799519807100296,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,GI,0.0674077719449997,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,JZ,0.06778942793607712,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,KZ,0.06746744364500046,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,LZ,0.06731285154819489,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,MN,0.06764006614685059,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2017,2023,RU,OQ,0.06787427514791489,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,FZ,0.07216742634773254,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,GI,0.072393037378788,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,JZ,0.07087436318397522,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,KZ,0.07150056213140488,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,LZ,0.07246159017086029,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,MN,0.07108656316995621,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,OQ,0.07163165509700775,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,BE,RU,0.0709933489561081,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,BE,0.06724466383457184,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,GI,0.06853916496038437,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,JZ,0.06726797670125961,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,KZ,0.06770003587007523,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,LZ,0.06854580342769623,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,MN,0.0673733502626419,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,OQ,0.06763337552547455,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,FZ,RU,0.06727956980466843,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,BE,0.06674349308013916,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,FZ,0.06752321124076843,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,JZ,0.06656720489263535,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,KZ,0.06690853834152222,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,LZ,0.06775601208209991,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,MN,0.06663542985916138,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,OQ,0.06689606606960297,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,GI,RU,0.06656785309314728,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,BE,0.06883332878351212,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,FZ,0.06985677778720856,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,GI,0.07023719698190689,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,KZ,0.06926828622817993,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,LZ,0.07009714841842651,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,MN,0.06891626864671707,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,OQ,0.06915227323770523,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,JZ,RU,0.0688619613647461,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,BE,0.06835287064313889,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,FZ,0.06944064050912857,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,GI,0.06966600567102432,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,JZ,0.06835494935512543,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,LZ,0.06955134123563766,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,MN,0.06847812235355377,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,OQ,0.06876904517412186,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,KZ,RU,0.06839018315076828,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,BE,0.06786280125379562,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,FZ,0.06889989972114563,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,GI,0.06926146894693375,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,JZ,0.06793539226055145,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,KZ,0.06833641231060028,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,MN,0.06801020354032516,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,OQ,0.06827004998922348,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,LZ,RU,0.06795895844697952,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,BE,0.06857796013355255,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,FZ,0.06959322839975357,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,GI,0.07005684077739716,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,JZ,0.06863637268543243,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,KZ,0.06903719156980515,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,LZ,0.06979749351739883,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,OQ,0.06890745460987091,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,MN,RU,0.06858056783676147,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,BE,0.06732456386089325,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,FZ,0.06854891031980515,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,GI,0.06880401074886322,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,JZ,0.06747101992368698,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,KZ,0.06789793074131012,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,LZ,0.0687505230307579,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,MN,0.06757650524377823,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,OQ,RU,0.06749241054058075,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,BE,0.06875203549861908,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,FZ,0.06972445547580719,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,GI,0.07015205174684525,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,JZ,0.06878672540187836,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,KZ,0.06919270753860474,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,LZ,0.06997781246900558,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,MN,0.06885985285043716,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
FR,ZE2020,2019,2025,RU,OQ,0.06903737783432007,0.5,0.5,0.5,2,negative,0.5,0.701934207987652,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,FZ,0.06547911465167999,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,GI,0.06597237288951874,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,JZ,0.06691049784421921,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,KZ,0.06781934946775436,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,LZ,0.06602710485458374,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,MN,0.0666167140007019,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,OQ,0.07262614369392395,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,BE,RU,0.06679686903953552,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,BE,0.0677156150341034,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,GI,0.06709867715835571,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,JZ,0.06815395504236221,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,KZ,0.06933608651161194,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,LZ,0.06709122657775879,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,MN,0.0677916631102562,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,OQ,0.07533469051122665,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,FZ,RU,0.06831399351358414,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,BE,0.06605014950037003,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,FZ,0.06500472873449326,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,JZ,0.0661657527089119,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,KZ,0.06714735925197601,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,LZ,0.0653882548213005,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,MN,0.06598176062107086,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,OQ,0.07244845479726791,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,GI,RU,0.06617071479558945,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,BE,0.06620493531227112,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,FZ,0.06516281515359879,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,GI,0.06552385538816452,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,KZ,0.06691788136959076,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,LZ,0.06542926281690598,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,MN,0.06587051600217819,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,OQ,0.07213320583105087,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,JZ,RU,0.06619688123464584,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,BE,0.06593159586191177,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,FZ,0.06512711197137833,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,GI,0.06537175923585892,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,JZ,0.06600156426429749,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,LZ,0.0653313621878624,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,MN,0.06582370400428772,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,OQ,0.07148762792348862,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,KZ,RU,0.06615222990512848,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,BE,0.06698636710643768,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,FZ,0.06592631340026855,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,GI,0.06645016372203827,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,JZ,0.06707196682691574,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,KZ,0.06803978234529495,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,MN,0.06683813780546188,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,OQ,0.07311474531888962,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,LZ,RU,0.06713508069515228,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,BE,0.0662226527929306,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,FZ,0.06514760851860046,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,GI,0.06555948406457901,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,JZ,0.06605004519224167,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,KZ,0.06702052801847458,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,LZ,0.065434031188488,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
NL,COROP,2015,2021,MN,OQ,0.07238917797803879,0.5,0.5,0.5,2,negative,0.5,0.5492100242244947,covid,ASSOCIATION_CANDIDATE,real_observed_association_score,analytic_association_only,0.5
