region_id,observation_year,sector_a10,sector_employment,country,source_label,region_name,region_level,flag_target_concept,meta_region_system,meta_source_label
BE_courtrai,2019,GI,23951.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2019,JZ,1901.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2019,KZ,2270.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2019,LZ,463.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2019,MN,18054.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2019,OQ,35354.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2019,RU,3097.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,BE,26183.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,FZ,8784.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,GI,22897.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,JZ,2019.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,KZ,2258.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,LZ,460.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,MN,17589.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,OQ,35585.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2020,RU,2994.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,BE,26501.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,FZ,8969.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,GI,23772.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,JZ,2161.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,KZ,2286.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,LZ,460.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,MN,17939.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,OQ,36644.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2021,RU,3031.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,BE,26599.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,FZ,9046.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,GI,24790.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,JZ,2009.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,KZ,2334.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,LZ,428.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,MN,18048.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,OQ,37114.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2022,RU,3111.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,BE,25903.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,FZ,9035.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,GI,25027.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,JZ,2208.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,KZ,2300.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,LZ,429.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,MN,18764.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,OQ,37373.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2023,RU,3160.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,BE,25205.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,FZ,8723.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,GI,24719.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,JZ,2283.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,KZ,2368.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,LZ,431.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,MN,18906.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,OQ,37668.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_courtrai,2024,RU,3188.0,BE,ONSS Q4,Courtrai,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,BE,1819.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,FZ,1924.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,GI,4735.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,JZ,119.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,KZ,333.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,LZ,102.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,MN,933.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,OQ,12530.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2008,RU,1273.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,BE,1858.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,FZ,1863.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,GI,4863.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,JZ,111.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,KZ,339.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,LZ,109.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,MN,939.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,OQ,13136.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2009,RU,1306.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,BE,1845.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,FZ,1911.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,GI,4946.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,JZ,94.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,KZ,345.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,LZ,127.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,MN,1258.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,OQ,13170.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2010,RU,1367.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,BE,1786.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,FZ,1882.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,GI,5241.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,JZ,75.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,KZ,401.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,LZ,126.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,MN,1259.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,OQ,12817.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2011,RU,1397.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,BE,1731.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,FZ,1943.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,GI,4966.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,JZ,76.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,KZ,385.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,LZ,138.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,MN,1345.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,OQ,12890.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2012,RU,1449.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,BE,1775.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,FZ,1852.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,GI,4933.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,JZ,58.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,KZ,304.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,LZ,130.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,MN,1403.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,OQ,12810.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2013,RU,1274.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,BE,1763.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,FZ,1701.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,GI,5173.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,JZ,75.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,KZ,367.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,LZ,121.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,MN,1641.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,OQ,12930.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2014,RU,1266.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,BE,1763.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,FZ,1740.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,GI,5286.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,JZ,76.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,KZ,332.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,LZ,128.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,MN,1983.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,OQ,13138.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2015,RU,1249.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,BE,1818.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,FZ,1918.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,GI,5214.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,JZ,52.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,KZ,308.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,LZ,131.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,MN,2042.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,OQ,13348.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2016,RU,1248.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,BE,1847.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,FZ,1852.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,GI,5319.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,JZ,58.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,KZ,304.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,LZ,135.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,MN,2128.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,OQ,13486.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2017,RU,1221.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,BE,1843.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,FZ,1906.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,GI,5425.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,JZ,61.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,KZ,302.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,LZ,134.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,MN,2030.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,OQ,13486.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2018,RU,1270.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,BE,1874.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,FZ,1906.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,GI,5529.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,JZ,63.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,KZ,277.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,LZ,134.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,MN,2081.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,OQ,13598.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2019,RU,1276.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,BE,1900.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,FZ,1878.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,GI,5418.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,JZ,68.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,KZ,258.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,LZ,130.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,MN,1983.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,OQ,13716.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2020,RU,1236.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,BE,1953.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,FZ,1965.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,GI,5668.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,JZ,70.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,KZ,267.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,LZ,136.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,MN,2067.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,OQ,13773.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2021,RU,1271.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,BE,1965.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,FZ,2052.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,GI,5763.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,JZ,87.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,KZ,258.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,LZ,142.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,MN,2054.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,OQ,14321.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2022,RU,1300.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,BE,2057.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,FZ,2075.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,GI,5772.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,JZ,82.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,KZ,258.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,LZ,150.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,MN,2272.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,OQ,14130.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2023,RU,1282.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,BE,2131.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,FZ,1819.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,GI,5745.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,JZ,83.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,KZ,247.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,LZ,133.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,MN,2375.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,OQ,14114.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dinant,2024,RU,1308.0,BE,ONSS Q4,Dinant,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,BE,2141.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,FZ,1259.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,GI,2501.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,JZ,39.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,KZ,267.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,LZ,20.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,MN,491.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,OQ,4362.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2008,RU,320.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,BE,2134.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,FZ,1203.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,GI,2445.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,JZ,38.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,KZ,259.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,LZ,19.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,MN,515.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,OQ,4329.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2009,RU,330.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,BE,2035.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,FZ,1229.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,GI,2517.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,JZ,40.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,KZ,247.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,LZ,22.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,MN,723.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,OQ,4144.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
BE_dixmude,2010,RU,316.0,BE,ONSS Q4,Dixmude,arrondissement,vat_first_registration,arrondissement,StatBel
