edge_id,source_node_id,target_node_id,decision_year,edge_type,edge_weight,signal_strength,stability_score,source_basis,source_relation_id,claim_status
ze_similarity__2017__5201_JZ__9310_JZ__ze_to_ze_similarity__5201__9310__,5201_JZ,9310_JZ,2017,ze_similarity,0.9967078929713924,0.9967078929713924,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__9310__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_KZ__1108_KZ__ze_to_ze_similarity__5201__1108__,5201_KZ,1108_KZ,2017,ze_similarity,0.9977861441239512,0.9977861441239512,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__1108__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_KZ__8411_KZ__ze_to_ze_similarity__5201__8411__,5201_KZ,8411_KZ,2017,ze_similarity,0.9999911079978652,0.9999911079978652,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__8411__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_KZ__9310_KZ__ze_to_ze_similarity__5201__9310__,5201_KZ,9310_KZ,2017,ze_similarity,0.9967078929713924,0.9967078929713924,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__9310__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_LZ__1108_LZ__ze_to_ze_similarity__5201__1108__,5201_LZ,1108_LZ,2017,ze_similarity,0.9977861441239512,0.9977861441239512,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__1108__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_LZ__8411_LZ__ze_to_ze_similarity__5201__8411__,5201_LZ,8411_LZ,2017,ze_similarity,0.9999911079978652,0.9999911079978652,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__8411__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_LZ__9310_LZ__ze_to_ze_similarity__5201__9310__,5201_LZ,9310_LZ,2017,ze_similarity,0.9967078929713924,0.9967078929713924,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__9310__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_MN__1108_MN__ze_to_ze_similarity__5201__1108__,5201_MN,1108_MN,2017,ze_similarity,0.9977861441239512,0.9977861441239512,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__1108__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_MN__8411_MN__ze_to_ze_similarity__5201__8411__,5201_MN,8411_MN,2017,ze_similarity,0.9999911079978652,0.9999911079978652,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__8411__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_MN__9310_MN__ze_to_ze_similarity__5201__9310__,5201_MN,9310_MN,2017,ze_similarity,0.9967078929713924,0.9967078929713924,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__9310__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_OQ__1108_OQ__ze_to_ze_similarity__5201__1108__,5201_OQ,1108_OQ,2017,ze_similarity,0.9977861441239512,0.9977861441239512,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__1108__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_OQ__8411_OQ__ze_to_ze_similarity__5201__8411__,5201_OQ,8411_OQ,2017,ze_similarity,0.9999911079978652,0.9999911079978652,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__8411__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_OQ__9310_OQ__ze_to_ze_similarity__5201__9310__,5201_OQ,9310_OQ,2017,ze_similarity,0.9967078929713924,0.9967078929713924,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__9310__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_RU__1108_RU__ze_to_ze_similarity__5201__1108__,5201_RU,1108_RU,2017,ze_similarity,0.9977861441239512,0.9977861441239512,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__1108__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_RU__8411_RU__ze_to_ze_similarity__5201__8411__,5201_RU,8411_RU,2017,ze_similarity,0.9999911079978652,0.9999911079978652,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__8411__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5201_RU__9310_RU__ze_to_ze_similarity__5201__9310__,5201_RU,9310_RU,2017,ze_similarity,0.9967078929713924,0.9967078929713924,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5201__9310__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_BE__5214_BE__ze_to_ze_similarity__5202__5214__,5202_BE,5214_BE,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_BE__7614_BE__ze_to_ze_similarity__5202__7614__,5202_BE,7614_BE,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_BE__9316_BE__ze_to_ze_similarity__5202__9316__,5202_BE,9316_BE,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_FZ__5214_FZ__ze_to_ze_similarity__5202__5214__,5202_FZ,5214_FZ,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_FZ__7614_FZ__ze_to_ze_similarity__5202__7614__,5202_FZ,7614_FZ,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_FZ__9316_FZ__ze_to_ze_similarity__5202__9316__,5202_FZ,9316_FZ,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_GI__5214_GI__ze_to_ze_similarity__5202__5214__,5202_GI,5214_GI,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_GI__7614_GI__ze_to_ze_similarity__5202__7614__,5202_GI,7614_GI,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_GI__9316_GI__ze_to_ze_similarity__5202__9316__,5202_GI,9316_GI,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_JZ__5214_JZ__ze_to_ze_similarity__5202__5214__,5202_JZ,5214_JZ,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_JZ__7614_JZ__ze_to_ze_similarity__5202__7614__,5202_JZ,7614_JZ,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_JZ__9316_JZ__ze_to_ze_similarity__5202__9316__,5202_JZ,9316_JZ,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_KZ__5214_KZ__ze_to_ze_similarity__5202__5214__,5202_KZ,5214_KZ,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_KZ__7614_KZ__ze_to_ze_similarity__5202__7614__,5202_KZ,7614_KZ,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_KZ__9316_KZ__ze_to_ze_similarity__5202__9316__,5202_KZ,9316_KZ,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_LZ__5214_LZ__ze_to_ze_similarity__5202__5214__,5202_LZ,5214_LZ,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_LZ__7614_LZ__ze_to_ze_similarity__5202__7614__,5202_LZ,7614_LZ,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_LZ__9316_LZ__ze_to_ze_similarity__5202__9316__,5202_LZ,9316_LZ,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_MN__5214_MN__ze_to_ze_similarity__5202__5214__,5202_MN,5214_MN,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_MN__7614_MN__ze_to_ze_similarity__5202__7614__,5202_MN,7614_MN,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_MN__9316_MN__ze_to_ze_similarity__5202__9316__,5202_MN,9316_MN,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_OQ__5214_OQ__ze_to_ze_similarity__5202__5214__,5202_OQ,5214_OQ,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_OQ__7614_OQ__ze_to_ze_similarity__5202__7614__,5202_OQ,7614_OQ,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_OQ__9316_OQ__ze_to_ze_similarity__5202__9316__,5202_OQ,9316_OQ,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_RU__5214_RU__ze_to_ze_similarity__5202__5214__,5202_RU,5214_RU,2017,ze_similarity,0.9992242987635008,0.9992242987635008,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__5214__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_RU__7614_RU__ze_to_ze_similarity__5202__7614__,5202_RU,7614_RU,2017,ze_similarity,0.99933492976143,0.99933492976143,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__7614__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5202_RU__9316_RU__ze_to_ze_similarity__5202__9316__,5202_RU,9316_RU,2017,ze_similarity,0.9992969077453796,0.9992969077453796,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5202__9316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_BE__2402_BE__ze_to_ze_similarity__5203__2402__,5203_BE,2402_BE,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_BE__2706_BE__ze_to_ze_similarity__5203__2706__,5203_BE,2706_BE,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_BE__2708_BE__ze_to_ze_similarity__5203__2708__,5203_BE,2708_BE,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_BE__7607_BE__ze_to_ze_similarity__5203__7607__,5203_BE,7607_BE,2017,ze_similarity,0.9994394273592704,0.9994394273592704,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__7607__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_BE__9306_BE__ze_to_ze_similarity__5203__9306__,5203_BE,9306_BE,2017,ze_similarity,0.9989070628866912,0.9989070628866912,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__9306__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_FZ__2402_FZ__ze_to_ze_similarity__5203__2402__,5203_FZ,2402_FZ,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_FZ__2706_FZ__ze_to_ze_similarity__5203__2706__,5203_FZ,2706_FZ,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_FZ__2708_FZ__ze_to_ze_similarity__5203__2708__,5203_FZ,2708_FZ,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_FZ__7607_FZ__ze_to_ze_similarity__5203__7607__,5203_FZ,7607_FZ,2017,ze_similarity,0.9994394273592704,0.9994394273592704,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__7607__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_FZ__9306_FZ__ze_to_ze_similarity__5203__9306__,5203_FZ,9306_FZ,2017,ze_similarity,0.9989070628866912,0.9989070628866912,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__9306__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_GI__2402_GI__ze_to_ze_similarity__5203__2402__,5203_GI,2402_GI,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_GI__2706_GI__ze_to_ze_similarity__5203__2706__,5203_GI,2706_GI,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_GI__2708_GI__ze_to_ze_similarity__5203__2708__,5203_GI,2708_GI,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_GI__7607_GI__ze_to_ze_similarity__5203__7607__,5203_GI,7607_GI,2017,ze_similarity,0.9994394273592704,0.9994394273592704,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__7607__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_GI__9306_GI__ze_to_ze_similarity__5203__9306__,5203_GI,9306_GI,2017,ze_similarity,0.9989070628866912,0.9989070628866912,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__9306__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_JZ__2402_JZ__ze_to_ze_similarity__5203__2402__,5203_JZ,2402_JZ,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_JZ__2706_JZ__ze_to_ze_similarity__5203__2706__,5203_JZ,2706_JZ,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_JZ__2708_JZ__ze_to_ze_similarity__5203__2708__,5203_JZ,2708_JZ,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_JZ__7607_JZ__ze_to_ze_similarity__5203__7607__,5203_JZ,7607_JZ,2017,ze_similarity,0.9994394273592704,0.9994394273592704,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__7607__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_JZ__9306_JZ__ze_to_ze_similarity__5203__9306__,5203_JZ,9306_JZ,2017,ze_similarity,0.9989070628866912,0.9989070628866912,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__9306__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_KZ__2402_KZ__ze_to_ze_similarity__5203__2402__,5203_KZ,2402_KZ,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_KZ__2706_KZ__ze_to_ze_similarity__5203__2706__,5203_KZ,2706_KZ,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_KZ__2708_KZ__ze_to_ze_similarity__5203__2708__,5203_KZ,2708_KZ,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_KZ__7607_KZ__ze_to_ze_similarity__5203__7607__,5203_KZ,7607_KZ,2017,ze_similarity,0.9994394273592704,0.9994394273592704,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__7607__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_KZ__9306_KZ__ze_to_ze_similarity__5203__9306__,5203_KZ,9306_KZ,2017,ze_similarity,0.9989070628866912,0.9989070628866912,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__9306__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_LZ__2402_LZ__ze_to_ze_similarity__5203__2402__,5203_LZ,2402_LZ,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_LZ__2706_LZ__ze_to_ze_similarity__5203__2706__,5203_LZ,2706_LZ,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_LZ__2708_LZ__ze_to_ze_similarity__5203__2708__,5203_LZ,2708_LZ,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_LZ__7607_LZ__ze_to_ze_similarity__5203__7607__,5203_LZ,7607_LZ,2017,ze_similarity,0.9994394273592704,0.9994394273592704,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__7607__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_LZ__9306_LZ__ze_to_ze_similarity__5203__9306__,5203_LZ,9306_LZ,2017,ze_similarity,0.9989070628866912,0.9989070628866912,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__9306__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_MN__2402_MN__ze_to_ze_similarity__5203__2402__,5203_MN,2402_MN,2017,ze_similarity,0.9991558055351905,0.9991558055351905,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2402__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_MN__2706_MN__ze_to_ze_similarity__5203__2706__,5203_MN,2706_MN,2017,ze_similarity,0.999652984282944,0.999652984282944,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2706__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2017__5203_MN__2708_MN__ze_to_ze_similarity__5203__2708__,5203_MN,2708_MN,2017,ze_similarity,0.999800321783332,0.999800321783332,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5203__2708__,dynamic_graph_edge_exploratory_not_causal
